iso_code	Glottocode	gloss_global	Word_Form	phon_northeuralex	IPA	ASJP	List	Dolgo	Next_Step
hin	hind1269	Wasser::N	जल	d͡ʒəl	d͡ʒ ə l	j3l	CEL	KVR	validate
hin	hind1269	Wasser::N	पानी	paːniː	p a a n i i	pani	PANI	PVNV	validate
hin	hind1269	Stein::N	पत्थर	pətʰːər	p ə tʰ tʰ ə r	p3t3r	PETER	PVTVR	validate
hin	hind1269	Erde::N	भूमि	bʰuːmɪ	bʰ u u m ɪ	bumi	PYMI	PVMV	validate
hin	hind1269	Erde::N	ज़मीन	zəmiːn	z ə m i i n	z3min	SEMIN	SVMVN	validate
hin	hind1269	Staub::N	धूल	dʰuːl	dʰ u u l	dul	TYL	TVR	validate
hin	hind1269	Rauch::N	धूआँ	dʰuːãː	dʰ u u ã ã	dua	TYA	TV	validate
hin	hind1269	Rauch::N	धुम्र	dʰʊmr	dʰ ʊ m r	dumr	TYMR	TVMR	validate
hin	hind1269	Feuer::N	आग	aːɡ	a a ɡ	ag	AK	VK	validate
hin	hind1269	Feuer::N	आतिश	aːtɪɕ	a a t ɪ ɕ	atiS	ATIS	VTVS	validate
hin	hind1269	Feuer::N	अग्नि	əɡnɪ	ə ɡ n ɪ	3gni	EKNI	VKNV	validate
hin	hind1269	Nebel::N	धुँध	dʰʊndʰ	dʰ ʊ n dʰ	dund	TYNT	TVNT	validate
hin	hind1269	Nebel::N	कुहरा	kʊhəraː	k ʊ h ə r a a	kuh3ra	KYHERA	KVHVRV	validate
hin	hind1269	Wolke::N	मेघ	meːɡʰ	m e e ɡʰ	meg	MEK	MVK	validate
hin	hind1269	Wolke::N	अभ्र	əbʰr	ə bʰ r	3br	EPR	VPR	validate
hin	hind1269	Regen::N	मेंह	mẽːh	m ẽ ẽ h	meh	MEH	MVH	validate
hin	hind1269	Regen::N	बारिश	baːrɪɕ	b a a r ɪ ɕ	bariS	PARIS	PVRVS	validate
hin	hind1269	Schnee::N	हिम	hɪm	h ɪ m	him	HIM	HVM	validate
hin	hind1269	Schnee::N	बर्फ़	bərf	b ə r f	b3rf	PERB	PVRP	validate
hin	hind1269	Eis::N	हिम	hɪm	h ɪ m	him	HIM	HVM	validate
hin	hind1269	Eis::N	बर्फ़	bərf	b ə r f	b3rf	PERB	PVRP	validate
hin	hind1269	See::N	झील	d͡ʒʰiːl	d͡ʒ ʰ i i l	jil	CIL	KVR	validate
hin	hind1269	See::N	सरोवर	səroːvər	s ə r o o v ə r	s3rov3r	SERUBER	SVRVWVR	validate
hin	hind1269	Wald::N	जंगल	d͡ʒəŋɡəl	d͡ʒ ə ŋ ɡ ə l	j3Ng3l	CENKEL	KVNKVR	validate
hin	hind1269	Berg::N	पहाड़	pəhaːɽ	p ə h a a ɽ	p3har	PEHAR	PVHVR	validate
hin	hind1269	Fluss::N	नदी	nədiː	n ə d i i	n3di	NETI	NVTV	validate
hin	hind1269	Fluss::N	सरिता	sərɪtaː	s ə r ɪ t a a	s3rita	SERITA	SVRVTV	validate
hin	hind1269	Meer::N	सागर	saːɡər	s a a ɡ ə r	sag3r	SAKER	SVKVR	validate
hin	hind1269	Meer::N	समुद्र	səmʊdr	s ə m ʊ d r	s3mudr	SEMYTR	SVMVTR	validate
hin	hind1269	Blume::N	फूल	pʰuːl	pʰ u u l	pul	PYL	PVR	validate
hin	hind1269	Blume::N	पुष्प	pʊʂp	p ʊ ʂ p	puSp	PYSP	PVSP	validate
hin	hind1269	Gras::N	घास	ɡʰaːs	ɡʰ a a s	gas	KAS	KVS	validate
hin	hind1269	Wurzel::N	मूल	muːl	m u u l	mul	MYL	MVR	validate
hin	hind1269	Baum::N	पेड़	peːɽ	p e e ɽ	per	PER	PVR	validate
hin	hind1269	Baum::N	वृक्ष	wr̥kʂ	w r k ʂ	wrkS	WRKS	WRKS	validate
hin	hind1269	Rinde::N	छाल	t͡ʃʰaːl	t͡ʃ ʰ a a l	Cal	CAL	KVR	validate
hin	hind1269	Rinde::N	वल्कल	vəlkəl	v ə l k ə l	v3lk3l	BELKEL	WVRKVR	validate
hin	hind1269	Blatt::N	पत्र	pətr	p ə t r	p3tr	PETR	PVTR	validate
hin	hind1269	Blatt::N	पत्ता	pətːaː	p ə t t a a	p3ta	PETA	PVTV	validate
hin	hind1269	Horn::N	सींग	siːŋɡ	s i i ŋ ɡ	siNg	SINK	SVNK	validate
hin	hind1269	Horn::N	विषाण	vɪʂaːɳ	v ɪ ʂ a a ɳ	viSan	BISAN	WVSVN	validate
hin	hind1269	Feder::N	पर	pər	p ə r	p3r	PER	PVR	validate
hin	hind1269	Feder::N	पंख	pəŋkʰ	p ə ŋ kʰ	p3Nk	PENK	PVNK	validate
hin	hind1269	Flügel::N	पंख	pəŋkʰ	p ə ŋ kʰ	p3Nk	PENK	PVNK	validate
hin	hind1269	Flügel::N	डैना	ɖɛːnaː	ɖ ɛ ɛ n a a	dEna	TENA	TVNV	validate
hin	hind1269	Schwanz::N	पूँछ	pʊ̄̃t͡ʃʰ	p ʊ̃ t͡ʃ ʰ	puC	PYC	PVK	validate
hin	hind1269	Ei::N	अंडा	əɳɖaː	ə ɳ ɖ a a	3nda	ENTA	VNTV	validate
hin	hind1269	Tier::N	पशु	pəɕʊ	p ə ɕ ʊ	p3Su	PESY	PVSV	validate
hin	hind1269	Tier::N	जानवर	d͡ʒaːnvər	d͡ʒ a a n v ə r	janv3r	CANBER	KVNWVR	validate
hin	hind1269	Hund::N	श्वान	ɕwaːn	ɕ w a a n	Swan	SWAN	SWVN	validate
hin	hind1269	Hund::N	कुत्ता	kʊtːaː	k ʊ t t a a	kuta	KYTA	KVTV	validate
hin	hind1269	Vogel::N	पक्षी	pəkʂiː	p ə k ʂ i i	p3kSi	PEKSI	PVKSV	validate
hin	hind1269	Vogel::N	चिड़िया	t͡ʃɪɽɪjaː	t͡ʃ ɪ ɽ ɪ j a a	Ciriya	CIRIJA	KVRVJV	validate
hin	hind1269	Fisch::N	मछली	mət͡ʃʰliː	m ə t͡ʃ ʰ l i i	m3Cli	MECLI	MVKRV	validate
hin	hind1269	Fisch::N	मत्स्य	mətsj	m ə t s j	m3tsy	METSJ	MVTSJ	validate
hin	hind1269	Schlange[Tier]::N	सर्प	sərp	s ə r p	s3rp	SERP	SVRP	validate
hin	hind1269	Wurm::N	कृमि	kɽmɪ	k ɽ m ɪ	krmi	KRMI	KRMV	validate
hin	hind1269	Wurm::N	कीड़ा	kiːɽaː	k i i ɽ a a	kira	KIRA	KVRV	validate
hin	hind1269	Ameise::N	चींटी	t͡ʃĩːʈiː	t͡ʃ ĩ ĩ ʈ i i	Citi	CITI	KVTV	validate
hin	hind1269	Laus::N	जूँ	d͡ʒũː	d͡ʒ ũ ũ	ju	CY	KV	validate
hin	hind1269	Saat::N	बीज	biːd͡ʒ	b i i d͡ʒ	bij	PIC	PVK	validate
hin	hind1269	Asche::N	राख	raːkʰ	r a a kʰ	rak	RAK	RVK	validate
hin	hind1269	Sand::N	रेत	reːt	r e e t	ret	RET	RVT	validate
hin	hind1269	Sand::N	बालू	baːluː	b a a l u u	balu	PALY	PVRV	validate
hin	hind1269	Mensch::N	मानव	maːnəv	m a a n ə v	man3v	MANEB	MVNVW	validate
hin	hind1269	Mensch::N	इनसान	ɪnsaːn	ɪ n s a a n	insan	INSAN	VNSVN	validate
hin	hind1269	Mensch::N	मनुष्य	mənʊʂj	m ə n ʊ ʂ j	m3nuSy	MENYSJ	MVNVSJ	validate
hin	hind1269	Mann::N	आदमी	aːdəmiː	a a d ə m i i	ad3mi	ATEMI	VTVMV	validate
hin	hind1269	Mann::N	पुरुष	pʊrʊʂ	p ʊ r ʊ ʂ	puruS	PYRYS	PVRVS	validate
hin	hind1269	Frau::N	औरत	ɔːrət	ɔ ɔ r ə t	or3t	URET	VRVT	validate
hin	hind1269	Frau::N	महिला	məhɪlaː	m ə h ɪ l a a	m3hila	MEHILA	MVHVRV	validate
hin	hind1269	Frau::N	स्त्री	striː	s t r i i	stri	STRI	STRV	validate
hin	hind1269	Kind::N	बाल	baːl	b a a l	bal	PAL	PVR	validate
hin	hind1269	Kind::N	बच्चा	bətt͡ʃaː	b ə t t͡ʃ a a	b3tCa	PETCA	PVTKV	validate
hin	hind1269	Vater::N	बाप	baːp	b a a p	bap	PAP	PVP	validate
hin	hind1269	Vater::N	पिता	pɪtaː	p ɪ t a a	pita	PITA	PVTV	validate
hin	hind1269	Mutter::N	माँ	mãː	m ã ã	ma	MA	MV	validate
hin	hind1269	Mutter::N	माता	maːtaː	m a a t a a	mata	MATA	MVTV	validate
hin	hind1269	Ehemann::N	पति	pətɪ	p ə t ɪ	p3ti	PETI	PVTV	validate
hin	hind1269	Ehemann::N	शौहर	ɕɔːhər	ɕ ɔ ɔ h ə r	Soh3r	SUHER	SVHVR	validate
hin	hind1269	Ehefrau::N	बीवी	biːviː	b i i v i i	bivi	PIBI	PVWV	validate
hin	hind1269	Name::N	नाम	naːm	n a a m	nam	NAM	NVM	validate
hin	hind1269	Stock::N	लाठी	laːʈʰiː	l a a ʈʰ i i	lati	LATI	RVTV	validate
hin	hind1269	Fleisch::N	मांस	maːns	m a a n s	mans	MANS	MVNS	validate
hin	hind1269	Fleisch::N	गोश्त	ɡoːɕt	ɡ o o ɕ t	goSt	KUST	KVST	validate
hin	hind1269	Fett::N	वसा	vəsaː	v ə s a a	v3sa	BESA	WVSV	validate
hin	hind1269	Fett::N	चरबी	t͡ʃərbiː	t͡ʃ ə r b i i	C3rbi	CERPI	KVRPV	validate
hin	hind1269	Salz::N	नमक	nəmək	n ə m ə k	n3m3k	NEMEK	NVMVK	validate
hin	hind1269	Schnur::N	डोरी	ɖoːriː	ɖ o o r i i	dori	TURI	TVRV	validate
hin	hind1269	Schnur::N	सुतली	sʊtliː	s ʊ t l i i	sutli	SYTLI	SVTRV	validate
hin	hind1269	Straße::N	राह	raːh	r a a h	rah	RAH	RVH	validate
hin	hind1269	Straße::N	रास्ता	raːstaː	r a a s t a a	rasta	RASTA	RVSTV	validate
hin	hind1269	Tag::N	दिन	dɪn	d ɪ n	din	TIN	TVN	validate
hin	hind1269	Tag::N	रोज़	roːz	r o o z	roz	RUS	RVS	validate
hin	hind1269	Nacht::N	रात	raːt	r a a t	rat	RAT	RVT	validate
hin	hind1269	Nacht::N	रात्रि	raːtrɪ	r a a t r ɪ	ratri	RATRI	RVTRV	validate
hin	hind1269	Jahr::N	बरस	bərəs	b ə r ə s	b3r3s	PERES	PVRVS	validate
hin	hind1269	Jahr::N	वर्ष	vərʂ	v ə r ʂ	v3rS	BERS	WVRS	validate
hin	hind1269	groß::A	बड़ा	bəɽaː	b ə ɽ a a	b3ra	PERA	PVRV	validate
hin	hind1269	klein::A	कम	kəm	k ə m	k3m	KEM	KVM	validate
hin	hind1269	klein::A	छोटा	t͡ʃʰoːʈaː	t͡ʃ ʰ o o ʈ a a	Cota	CUTA	KVTV	validate
hin	hind1269	lang::A	लंबा	ləmbaː	l ə m b a a	l3mba	LEMPA	RVMPV	validate
hin	hind1269	lang::A	दीर्घ	diːrɡʰ	d i i r ɡʰ	dirg	TIRK	TVRK	validate
hin	hind1269	kurz::A	लधु	lədʰʊ	l ə dʰ ʊ	l3du	LETY	RVTV	validate
hin	hind1269	kurz::A	छोटा	t͡ʃʰoːʈaː	t͡ʃ ʰ o o ʈ a a	Cota	CUTA	KVTV	validate
hin	hind1269	breit::A	चौड़ा	t͡ʃɔːɽaː	t͡ʃ ɔ ɔ ɽ a a	Cora	CURA	KVRV	validate
hin	hind1269	schmal::A	तंग	tənɡ	t ə n ɡ	t3ng	TENK	TVNK	validate
hin	hind1269	schmal::A	सँकरा	sãkraː	s ã k r a a	sakra	SAKRA	SVKRV	validate
hin	hind1269	dick[Gegenstand]::A	मोटा	moːʈaː	m o o ʈ a a	mota	MUTA	MVTV	validate
hin	hind1269	dünn::A	महीन	məhiːn	m ə h i i n	m3hin	MEHIN	MVHVN	validate
hin	hind1269	dünn::A	बारीक	baːriːk	b a a r i i k	barik	PARIK	PVRVK	validate
hin	hind1269	glatt::A	चौरस	t͡ʃɔːrəs	t͡ʃ ɔ ɔ r ə s	Cor3s	CURES	KVRVS	validate
hin	hind1269	glatt::A	चिकना	t͡ʃɪknaː	t͡ʃ ɪ k n a a	Cikna	CIKNA	KVKNV	validate
hin	hind1269	rund::A	गोल	ɡoːl	ɡ o o l	gol	KUL	KVR	validate
hin	hind1269	rund::A	वर्तुल	wərtʊl	w ə r t ʊ l	w3rtul	WERTYL	WVRTVR	validate
hin	hind1269	scharf::A	पैना	pɛːnaː	p ɛ ɛ n a a	pEna	PENA	PVNV	validate
hin	hind1269	stumpf::A	भोथरा	bʰoːtʰraː	bʰ o o tʰ r a a	botra	PUTRA	PVTRV	validate
hin	hind1269	schwer::A	भारी	bʰaːriː	bʰ a a r i i	bari	PARI	PVRV	validate
hin	hind1269	schwer::A	वज़नी	wəzəniː	w ə z ə n i i	w3z3ni	WESENI	WVSVNV	validate
hin	hind1269	warm::A	गरम	ɡərəm	ɡ ə r ə m	g3r3m	KEREM	KVRVM	validate
hin	hind1269	kalt::A	सर्द	sərd	s ə r d	s3rd	SERT	SVRT	validate
hin	hind1269	nass::A	गीला	ɡiːlaː	ɡ i i l a a	gila	KILA	KVRV	validate
hin	hind1269	trocken::A	सूखा	suːkʰaː	s u u kʰ a a	suka	SYKA	SVKV	validate
hin	hind1269	trocken::A	ख़ुश्क	xʊɕk	x ʊ ɕ k	xuSk	GYSK	KVSK	validate
hin	hind1269	voll::A	भरा	bʰəraː	bʰ ə r a a	b3ra	PERA	PVRV	validate
hin	hind1269	voll::A	पूरा	puːraː	p u u r a a	pura	PYRA	PVRV	validate
hin	hind1269	schmutzig::A	गंदा	ɡəndaː	ɡ ə n d a a	g3nda	KENTA	KVNTV	validate
hin	hind1269	schwarz::A	काला	kaːlaː	k a a l a a	kala	KALA	KVRV	validate
hin	hind1269	schwarz::A	स्याह	sjaːh	s j a a h	syah	SJAH	SJVH	validate
hin	hind1269	weiß::A	सफ़ेद	səfeːd	s ə f e e d	s3fed	SEBET	SVPVT	validate
hin	hind1269	rot::A	लाल	laːl	l a a l	lal	LAL	RVR	validate
hin	hind1269	rot::A	सुर्ख़	sʊrx	s ʊ r x	surx	SYRG	SVRK	validate
hin	hind1269	gelb::A	पीला	piːlaː	p i i l a a	pila	PILA	PVRV	validate
hin	hind1269	gelb::A	ज़र्द	zərd	z ə r d	z3rd	SERT	SVRT	validate
hin	hind1269	grün::A	हरा	həraː	h ə r a a	h3ra	HERA	HVRV	validate
hin	hind1269	gut::A	अच्छा	ətt͡ʃʰaː	ə t t͡ʃ ʰ a a	3tCa	ETCA	VTKV	validate
hin	hind1269	schlecht::A	बुरा	bʊraː	b ʊ r a a	bura	PYRA	PVRV	validate
hin	hind1269	schlecht::A	ख़राब	xəraːb	x ə r a a b	x3rab	GERAP	KVRVP	validate
hin	hind1269	richtig::A	ठीक	ʈʰiːk	ʈʰ i i k	tik	TIK	TVK	validate
hin	hind1269	neu::A	नया	nəjaː	n ə j a a	n3ya	NEJA	NVJV	validate
hin	hind1269	alt[Lebewesen]::A	बूढ़ा	buːɽʰaː	b u u ɽʰ a a	bura	PYRA	PVRV	validate
hin	hind1269	alt[Lebewesen]::A	वृद्ध	wr̥dʰː	w r dʰ dʰ	wrd	WRT	WRT	validate
hin	hind1269	fern::A	दूर	duːr	d u u r	dur	TYR	TVR	validate
hin	hind1269	fern::A	दूरस्थ	duːrəstʰ	d u u r ə s tʰ	dur3st	TYREST	TVRVST	validate
hin	hind1269	linker::A	बायाँ	baːjãː	b a a j ã ã	baya	PAJA	PVJV	validate
hin	hind1269	rechter::A	दायाँ	daːjãː	d a a j ã ã	daya	TAJA	TVJV	validate
hin	hind1269	rechter::A	दाहिना	daːhɪnaː	d a a h ɪ n a a	dahina	TAHINA	TVHVNV	validate
hin	hind1269	anderer::A	अन्य	ənj	ə n j	3ny	ENJ	VNJ	validate
hin	hind1269	anderer::A	दूसरा	duːsraː	d u u s r a a	dusra	TYSRA	TVSRV	validate
hin	hind1269	hier::ADV	इधर	ɪdʰər	ɪ dʰ ə r	id3r	ITER	VTVR	validate
hin	hind1269	hier::ADV	यहाँ	jəhãː	j ə h ã ã	y3ha	JEHA	JVHV	validate
hin	hind1269	dort::ADV	उधर	ʊdʰər	ʊ dʰ ə r	ud3r	YTER	VTVR	validate
hin	hind1269	dort::ADV	वहाँ	vəhãː	v ə h ã ã	v3ha	BEHA	WVHV	validate
hin	hind1269	nicht::ADV	न	nə	n ə	n3	NE	NV	validate
hin	hind1269	nicht::ADV	नहीं	nəhɪ̄̃	n ə h ɪ̃	n3hi	NEHI	NVHV	validate
hin	hind1269	dies::PRN	यह	jəh	j ə h	y3h	JEH	JVH	validate
hin	hind1269	das::PRN	वह	vəh	v ə h	v3h	BEH	WVH	validate
hin	hind1269	ich::PRN	मैं	mɛ̃ː	m ɛ̃ ɛ̃	mE	ME	MV	validate
hin	hind1269	du::PRN	तू	tuː	t u u	tu	TY	TV	validate
hin	hind1269	er::PRN	यह	jəh	j ə h	y3h	JEH	JVH	validate
hin	hind1269	wir::PRN	हम	həm	h ə m	h3m	HEM	HVM	validate
hin	hind1269	ihr::PRN	तुम	tʊm	t ʊ m	tum	TYM	TVM	validate
hin	hind1269	sie::PRN	ये	jeː	j e e	ye	JE	JV	validate
hin	hind1269	was::FPRN	क्या	kjaː	k j a a	kya	KJA	KJV	validate
hin	hind1269	wer::FPRN	कौन	kɔːn	k ɔ ɔ n	kon	KUN	KVN	validate
hin	hind1269	wo::FADV	किधर	kɪdʰər	k ɪ dʰ ə r	kid3r	KITER	KVTVR	validate
hin	hind1269	wie::FADV	कैसे	kɛːseː	k ɛ ɛ s e e	kEse	KESE	KVSV	validate
hin	hind1269	eins::NUM	एक	eːk	e e k	ek	EK	VK	validate
hin	hind1269	zwei::NUM	दो	doː	d o o	do	TU	TV	validate
hin	hind1269	drei::NUM	तीन	tiːn	t i i n	tin	TIN	TVN	validate
hin	hind1269	vier::NUM	चार	t͡ʃaːr	t͡ʃ a a r	Car	CAR	KVR	validate
hin	hind1269	fünf::NUM	पाँच	pãːt͡ʃ	p ã ã t͡ʃ	paC	PAC	PVK	validate
hin	hind1269	und::CNJ	और	ɔːr	ɔ ɔ r	or	UR	VR	validate
hin	hind1269	stehen::V	खड़ा होना	kʰəɽaː hoːnə	kʰ ə ɽ a a _ h o o n ə	k3rahon3	KERA_HUNE	KVRV_HVNV	validate
hin	hind1269	sitzen::V	बैठना	bɛːʈʰnaː	b ɛ ɛ ʈʰ n a a	bEtna	PETNA	PVTNV	validate
hin	hind1269	liegen::V	लेटना	leːʈnaː	l e e ʈ n a a	letna	LETNA	RVTNV	validate
hin	hind1269	wehen::V	चलना	t͡ʃələnaː	t͡ʃ ə l ə n a a	C3l3na	CELENA	KVRVNV	validate
hin	hind1269	fließen::V	बहना	bəhənaː	b ə h ə n a a	b3h3na	PEHENA	PVHVNV	validate
hin	hind1269	fließen::V	प्रवाहित होना	prəwaːhɪtə hoːnaː	p r ə w a a h ɪ t ə _ h o o n a a	pr3wahit3hona	PREWAHITE_HUNA	PRVWVHVTV_HVNV	validate
hin	hind1269	fallen::V	गिरना	ɡɪrnaː	ɡ ɪ r n a a	girna	KIRNA	KVRNV	validate
hin	hind1269	brennen::V	जलना	d͡ʒəlnaː	d͡ʒ ə l n a a	j3lna	CELNA	KVRNV	validate
hin	hind1269	leben::V	जीना	d͡ʒiːnaː	d͡ʒ i i n a a	jina	CINA	KVNV	validate
hin	hind1269	atmen::V	साँस लेना	sãːs leːnaː	s ã ã s _ l e e n a a	saslena	SAS_LENA	SVS_RVNV	validate
hin	hind1269	trinken::V	पीना	piːnaː	p i i n a a	pina	PINA	PVNV	validate
hin	hind1269	essen::V	खाना	kʰaːnaː	kʰ a a n a a	kana	KANA	KVNV	validate
hin	hind1269	schlafen::V	सोना	soːnaː	s o o n a a	sona	SUNA	SVNV	validate
hin	hind1269	sterben::V	मरना	mərənaː	m ə r ə n a a	m3r3na	MERENA	MVRVNV	validate
hin	hind1269	laufen::V	चलना	t͡ʃəlnaː	t͡ʃ ə l n a a	C3lna	CELNA	KVRNV	validate
hin	hind1269	schwimmen::V	तैरना	tɛːrnaː	t ɛ ɛ r n a a	tErna	TERNA	TVRNV	validate
hin	hind1269	fliegen::V	उड़ना	ʊɽnaː	ʊ ɽ n a a	urna	YRNA	VRNV	validate
hin	hind1269	kommen::V	आना	aːnaː	a a n a a	ana	ANA	VNV	validate
hin	hind1269	lachen::V	हँसना	hãsnaː	h ã s n a a	hasna	HASNA	HVSNV	validate
hin	hind1269	fürchten::V	डरना से	ɖərnaː seː	ɖ ə r n a a _ s e e	d3rnase	TERNA_SE	TVRNV_SV	validate
hin	hind1269	fürchten::V	भय खाना से	bʰəj kʰaːnaː seː	bʰ ə j _ kʰ a a n a a _ s e e	b3ykanase	PEJ_KANA_SE	PVJ_KVNV_SV	validate
hin	hind1269	sehen::V	देखना	deːkʰnaː	d e e kʰ n a a	dekna	TEKNA	TVKNV	validate
hin	hind1269	hören::V	सुनना	sʊnːaː	s ʊ n n a a	suna	SYNA	SVNV	validate
hin	hind1269	frieren::V	ठंड लगना	ʈʰəɳɖ ləɡnaː	ʈʰ ə ɳ ɖ _ l ə ɡ n a a	t3ndl3gna	TENT_LEKNA	TVNT_RVKNV	validate
hin	hind1269	frieren::V	सर्दी लगना	sərdiː ləɡnaː	s ə r d i i _ l ə ɡ n a a	s3rdil3gna	SERTI_LEKNA	SVRTV_RVKNV	validate
hin	hind1269	graben::V	खोदना	kʰoːdnaː	kʰ o o d n a a	kodna	KUTNA	KVTNV	validate
hin	hind1269	wenden::V	पलटना	pələʈnaː	p ə l ə ʈ n a a	p3l3tna	PELETNA	PVRVTNV	validate
hin	hind1269	wenden::V	मोड़ना	moːɽnaː	m o o ɽ n a a	morna	MURNA	MVRNV	validate
hin	hind1269	halten::V	धरना	dʰərnaː	dʰ ə r n a a	d3rna	TERNA	TVRNV	validate
hin	hind1269	halten::V	पकड़ना	pəkəɽnaː	p ə k ə ɽ n a a	p3k3rna	PEKERNA	PVKVRNV	validate
hin	hind1269	kratzen::V	खुरचना	kʰʊrət͡ʃnaː	kʰ ʊ r ə t͡ʃ n a a	kur3Cna	KYRECNA	KVRVKNV	validate
hin	hind1269	kratzen::V	खुजलाना	kʰʊd͡ʒlaːnaː	kʰ ʊ d͡ʒ l a a n a a	kujlana	KYCLANA	KVKRVNV	validate
hin	hind1269	beißen::V	काटना	kaːʈnaː	k a a ʈ n a a	katna	KATNA	KVTNV	validate
hin	hind1269	binden::V	बाँधना	bãːdʰnaː	b ã ã dʰ n a a	badna	PATNA	PVTNV	validate
hin	hind1269	hauen::V	ठोकना	ʈʰoːknaː	ʈʰ o o k n a a	tokna	TUKNA	TVKNV	validate
hin	hind1269	reiben::V	घिसना	ɡʰɪsənaː	ɡʰ ɪ s ə n a a	gis3na	KISENA	KVSVNV	validate
hin	hind1269	reiben::V	रगड़ना	rəɡəɽnaː	r ə ɡ ə ɽ n a a	r3g3rna	REKERNA	RVKVRNV	validate
hin	hind1269	schneiden::V	कतरना	kətərnaː	k ə t ə r n a a	k3t3rna	KETERNA	KVTVRNV	validate
hin	hind1269	ziehen::V	खींचना	kʰɪ̄̃t͡ʃnaː	kʰ ɪ̃ t͡ʃ n a a	kiCna	KICNA	KVKNV	validate
hin	hind1269	werfen::V	फेंकना	pʰẽːknaː	pʰ ẽ ẽ k n a a	pekna	PEKNA	PVKNV	validate
hin	hind1269	teilen::V	बाँटना	bãːʈnaː	b ã ã ʈ n a a	batna	PATNA	PVTNV	validate
hin	hind1269	geben::V	देना	deːnaː	d e e n a a	dena	TENA	TVNV	validate
hin	hind1269	spielen::V	खेलना	kʰeːlnaː	kʰ e e l n a a	kelna	KELNA	KVRNV	validate
hin	hind1269	singen::V	गाना	ɡaːnaː	ɡ a a n a a	gana	KANA	KVNV	validate
hin	hind1269	stechen::V	भेदना	bʰeːdʰnaː	bʰ e e dʰ n a a	bedna	PETNA	PVTNV	validate
hin	hind1269	stechen::V	भोंकना	bʰõːknaː	bʰ õ õ k n a a	bokna	PUKNA	PVKNV	validate
hin	hind1269	stoßen::V	धक्का देना	dʰəkːaː deːnaː	dʰ ə k k a a _ d e e n a a	d3kadena	TEKA_TENA	TVKV_TVNV	validate
hin	hind1269	stoßen::V	झटका देना	d͡ʒʰəʈəkaː deːnaː	d͡ʒ ʰ ə ʈ ə k a a _ d e e n a a	j3t3kadena	CETEKA_TENA	KVTVKV_TVNV	validate
hin	hind1269	töten::V	मारना	maːrnaː	m a a r n a a	marna	MARNA	MVRNV	validate
hin	hind1269	töten::V	मार डालना	maːrə ɖaːlənaː	m a a r ə _ ɖ a a l ə n a a	mar3dal3na	MARE_TALENA	MVRV_TVRVNV	validate
hin	hind1269	jagen::V	आखेट करना	aːkʰeːʈ kərnaː	a a kʰ e e ʈ _ k ə r n a a	aketk3rna	AKET_KERNA	VKVT_KVRNV	validate
hin	hind1269	jagen::V	शिकार करना	ɕɪkaːr kərnaː	ɕ ɪ k a a r _ k ə r n a a	Sikark3rna	SIKAR_KERNA	SVKVR_KVRNV	validate
hin	hind1269	nähen::V	सीना	siːnaː	s i i n a a	sina	SINA	SVNV	validate
hin	hind1269	waschen::V	धोना	dʰoːnaː	dʰ o o n a a	dona	TUNA	TVNV	validate
hin	hind1269	abwischen::V	पोंछ्ना	põːt͡ʃʰnaː	p õ õ t͡ʃ ʰ n a a	poCna	PUCNA	PVKNV	validate
hin	hind1269	sagen::V	कहना	kəhnaː	k ə h n a a	k3hna	KEHNA	KVHNV	validate
hin	hind1269	sagen::V	बताना	bətaːnaː	b ə t a a n a a	b3tana	PETANA	PVTVNV	validate
hin	hind1269	denken::V	सोचना	soːt͡ʃnaː	s o o t͡ʃ n a a	soCna	SUCNA	SVKNV	validate
hin	hind1269	wissen::V	जानना	d͡ʒaːnːaː	d͡ʒ a a n n a a	jana	CANA	KVNV	validate
hin	hind1269	wissen::V	मालूम होना	maːluːm hoːnaː	m a a l u u m _ h o o n a a	malumhona	MALYM_HUNA	MVRVM_HVNV	validate
hin	hind1269	zählen::V	गिनना	ɡɪnənaː	ɡ ɪ n ə n a a	gin3na	KINENA	KVNVNV	validate
pbu	nort2646	Auge::N	سترګه	st̪ərɡa	s t ə r ɡ a	st3rga	STERKA	STVRKV	validate
pbu	nort2646	Ohr::N	غوږ	ɣwaʐ	ɣ w a ʐ	xwaZ	GWAS	KWVS	validate
pbu	nort2646	Nase::N	پوزه	ˈpoza	p o z a	poza	PUSA	PVSV	validate
pbu	nort2646	Mund::N	خوله	xuˈla	x u l a	xula	GYLA	KVRV	validate
pbu	nort2646	Zahn::N	غاښ	ɣɑʂ	ɣ ɑ ʂ	xaS	GAS	KVS	validate
pbu	nort2646	Zunge::N	جبه	ˈd͡ʒəba	d͡ʒ ə b a	j3ba	CEPA	KVPV	validate
pbu	nort2646	Haar::N	وېښته	weʂˈt̪ə	w e ʂ t ə	weSt3	WESTE	WVSTV	validate
pbu	nort2646	Hals::N	غاړه	ˈɣɑɺa	ɣ ɑ ɺ a	xaLa	GARA	KVRV	validate
pbu	nort2646	Kopf::N	سر	sar	s a r	sar	SAR	SVR	validate
pbu	nort2646	Rücken::N	شا	ʃa	ʃ a	Sa	SA	SV	validate
pbu	nort2646	Bauch::N	نس	nas	n a s	nas	NAS	NVS	validate
pbu	nort2646	Bauch::N	ګېډه	ˈɡəɖa	ɡ ə ɖ a	g3da	KETA	KVTV	validate
pbu	nort2646	Brust::N	سینه	siˈna	s i n a	sina	SINA	SVNV	validate
